scalings,0,500,1000,1500
blocks-strips-typed/instance-35.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-36.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-37.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-38.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-39.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-40.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-41.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-42.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
depots-strips-automatic/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-16.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-18.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-19.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-20.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-3.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-5.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-12.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-15.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-18.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-38.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-40.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-42.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-43.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-44.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-45.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-46.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-47.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-48.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-49.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-50.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-51.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-52.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-53.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-54.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-55.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-56.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-57.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-58.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-59.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
freecell-strips-typed/instance-1.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-10.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-11.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-14.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-2.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-3.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-4.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-5.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-6.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-7.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-8.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-9.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
grid-round-2-strips/instance-1.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
grid-round-2-strips/instance-2.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-11.lp,UNKNOWN,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-12.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,UNKNOWN
gripper-round-1-strips/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-15.lp,UNKNOWN,UNKNOWN,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-16.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-17.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-18.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-20.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-5.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-1.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-15.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-16.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-2.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-21.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-23.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-24.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-3.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-10.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-17.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-19.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,UNKNOWN
mystery-round-1-strips/instance-2.lp,UNKNOWN,SATISFIABLE,UNKNOWN,SATISFIABLE
mystery-round-1-strips/instance-20.lp,UNKNOWN,UNKNOWN,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-26.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-27.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-29.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-3.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-30.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-6.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
learning-hor-hor-size-65
blocks-strips-typed/instance-22.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-24.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-25.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-26.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-27.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-28.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-29.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-30.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-31.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-32.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-33.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-34.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-35.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-36.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-37.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-38.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-39.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-40.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-41.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
blocks-strips-typed/instance-42.lp,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE,UNSATISFIABLE
depots-strips-automatic/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-16.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-18.lp,UNKNOWN,SATISFIABLE,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-19.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-20.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
depots-strips-automatic/instance-3.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-5.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
depots-strips-automatic/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-12.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-15.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-18.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
driverlog-strips-automatic/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-38.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-40.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-42.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-43.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-44.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-45.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-46.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-47.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-48.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-49.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-50.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-51.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-52.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-53.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-54.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-55.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-56.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-57.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-58.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
elevator-strips-simple-typed/instance-59.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
freecell-strips-typed/instance-1.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-10.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-11.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-14.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-2.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-3.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-4.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-5.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-6.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-7.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-8.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
freecell-strips-typed/instance-9.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
grid-round-2-strips/instance-1.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
grid-round-2-strips/instance-2.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,UNKNOWN
gripper-round-1-strips/instance-11.lp,UNKNOWN,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-12.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-13.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-15.lp,UNKNOWN,SATISFIABLE,SATISFIABLE,UNKNOWN
gripper-round-1-strips/instance-16.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-17.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-18.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-20.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
gripper-round-1-strips/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-5.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
gripper-round-1-strips/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-1.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-10.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-11.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-12.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-14.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-15.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-16.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-17.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-19.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-2.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-21.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-23.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-24.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
logistics-round-1-strips/instance-3.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-4.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-6.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-7.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-8.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
logistics-round-1-strips/instance-9.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-10.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-13.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-15.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-17.lp,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-19.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-2.lp,UNKNOWN,UNKNOWN,SATISFIABLE,UNKNOWN
mystery-round-1-strips/instance-20.lp,UNKNOWN,SATISFIABLE,UNKNOWN,UNKNOWN
mystery-round-1-strips/instance-26.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
mystery-round-1-strips/instance-27.lp,SATISFIABLE,SATISFIABLE,SATISFIABLE,SATISFIABLE
